estacion,nombre,region,longitud,latitud,elevacion_m,fecha,wind_speed_mean_ms,wind_direction_mean_deg,temperatura_mean_c,humedad_mean_pct,presion_mean_hpa,ghi_mean_wm2,fuente_datos
ARMAZ,Armazones 60m,II Región de Antofagasta,-70.24,-24.65,2588.0,2010-10-31,7.823351413074508,99.18783899514702,12.505252640593778,,744.5120753639737,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/ARMAZ.csv
ARMAZ,Armazones 60m,II Región de Antofagasta,-70.24,-24.65,2588.0,2010-11-30,7.024953703703703,126.1494212962963,13.013981481481482,,744.3510416666667,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/ARMAZ.csv
ARMAZ,Armazones 60m,II Región de Antofagasta,-70.24,-24.65,2588.0,2010-12-31,7.30459229390681,108.63888888888889,14.049193548387096,,743.9449820788531,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/ARMAZ.csv
ARMAZ,Armazones 60m,II Región de Antofagasta,-70.24,-24.65,2588.0,2011-01-31,5.451030465949821,154.98521505376345,15.174305555555557,,744.1173611111111,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/ARMAZ.csv
ARMAZ,Armazones 60m,II Región de Antofagasta,-70.24,-24.65,2588.0,2011-02-28,6.364732142857142,139.34600694444444,14.780877976190476,,744.5204613095239,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/ARMAZ.csv
ARMAZ,Armazones 60m,II Región de Antofagasta,-70.24,-24.65,2588.0,2011-03-31,6.435797491039427,119.42665770609318,13.938911290322581,,744.6514336917563,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/ARMAZ.csv
ARMAZ,Armazones 60m,II Región de Antofagasta,-70.24,-24.65,2588.0,2011-04-30,6.249050925925927,133.94171296296295,13.370625,,745.0082638888889,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/ARMAZ.csv
ARMAZ,Armazones 60m,II Región de Antofagasta,-70.24,-24.65,2588.0,2011-05-31,6.78304211469534,113.7814964157706,13.237567204301076,,745.2794130824373,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/ARMAZ.csv
ARMAZ,Armazones 60m,II Región de Antofagasta,-70.24,-24.65,2588.0,2011-06-30,8.419374999999999,106.35340277777777,10.429976851851851,,743.7194212962962,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/ARMAZ.csv
ARMAZ,Armazones 60m,II Región de Antofagasta,-70.24,-24.65,2588.0,2011-07-31,9.0559811827957,79.79914874551972,8.864359318996415,,742.7626568100359,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/ARMAZ.csv
ARMAZ,Armazones 60m,II Región de Antofagasta,-70.24,-24.65,2588.0,2011-08-31,7.0394713261648745,111.17401433691757,10.717809139784947,,743.6145609318996,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/ARMAZ.csv
ARMAZ,Armazones 60m,II Región de Antofagasta,-70.24,-24.65,2588.0,2011-09-30,5.7058333333333335,153.41675925925927,13.738287037037038,,745.0269444444444,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/ARMAZ.csv
ARMAZ,Armazones 60m,II Región de Antofagasta,-70.24,-24.65,2588.0,2011-10-31,8.452060931899641,122.24979838709677,11.745945340501793,,743.1474686379928,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/ARMAZ.csv
ARMAZ,Armazones 60m,II Región de Antofagasta,-70.24,-24.65,2588.0,2011-11-30,5.828287037037037,166.05587962962963,15.063796296296296,,744.0784027777778,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/ARMAZ.csv
ARMAZ,Armazones 60m,II Región de Antofagasta,-70.24,-24.65,2588.0,2011-12-31,6.141851851851852,155.27745370370369,15.357245370370372,,743.752037037037,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/ARMAZ.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2006-09-30,5.575493421052632,196.33388157894737,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2006-10-31,7.176993727598566,195.4910394265233,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2006-11-30,7.276041666666667,198.61388888888888,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2006-12-31,7.161021505376344,199.146729390681,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2007-01-31,6.494198028673835,196.61648745519713,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2007-02-28,5.787772817460318,201.35590277777777,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2007-03-31,5.581608422939068,189.81608422939067,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2007-04-30,5.148472222222223,181.3134259259259,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2007-05-31,5.079390681003584,179.64180107526883,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2007-06-30,4.969328703703703,170.9300925925926,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2007-07-31,6.468481182795699,185.60237455197134,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2007-08-31,7.057235663082437,188.41106630824373,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2007-09-30,6.681921296296297,192.51342592592593,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2007-10-31,6.876747311827957,191.0062724014337,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2007-11-30,6.98125,196.13101851851852,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2007-12-31,5.930645161290323,202.77262544802866,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2008-01-31,5.993100358422939,188.0396505376344,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2008-02-29,5.66242816091954,205.05866858237547,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2008-03-31,5.7700044802867385,196.3877688172043,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2008-04-30,5.032916666666667,185.43425925925925,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2008-05-31,4.827531362007168,169.21236559139786,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2008-06-30,5.053402777777778,167.5775462962963,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2008-07-31,4.940479390681004,162.00044802867384,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2008-08-31,5.770094086021506,182.01232078853047,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2008-09-30,6.394768518518519,190.6486111111111,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2008-10-31,7.467450716845877,198.89471326164875,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2008-11-30,6.201736111111111,204.0625,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2008-12-31,6.182213261648746,207.93458781362008,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2009-01-31,6.135605381165919,199.60291479820629,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2009-02-28,5.481671626984126,195.02232142857142,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2009-03-31,4.777844982078853,176.4576612903226,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2009-04-30,3.8548327137546465,177.52385377943,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2009-07-31,5.50944669365722,186.20715249662618,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2009-08-31,5.522289426523297,180.83490143369175,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2009-09-30,7.503402777777778,199.03078703703704,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2009-10-31,6.509767025089605,193.09117383512546,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2009-11-30,8.603379629629629,207.89305555555555,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2009-12-31,7.77054211469534,200.23790322580646,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2010-01-31,6.379861111111111,198.36111111111111,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2010-02-28,5.986904761904762,195.78794642857142,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2010-03-31,5.233893369175627,189.65031362007167,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2010-04-30,5.380162037037037,186.1800925925926,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2010-05-31,4.6712365591397855,168.69758064516128,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2010-06-30,4.801875,166.7675925925926,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2010-07-31,5.5724462365591405,174.46370967741936,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2010-08-31,5.5643145161290315,172.31675627240142,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2010-09-30,6.607777777777778,187.10462962962964,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2010-10-31,6.6997535842293905,194.50784050179212,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2010-11-30,7.307779578606159,217.7240101875434,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2010-12-31,6.940389784946237,219.09206989247312,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2011-01-31,6.443772401433692,222.61066308243727,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2011-02-28,5.982390873015873,223.9858630952381,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2011-03-31,5.946953405017921,212.1019265232975,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2011-04-30,5.123611111111111,200.55902777777777,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2011-05-31,4.375940860215054,182.79413082437276,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2011-06-30,5.407199074074073,178.21458333333334,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2011-07-31,5.000425627240143,176.48835125448028,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2011-08-31,5.804009856630824,188.10103046594983,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2011-09-30,6.317731481481482,183.49050925925926,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2011-10-31,6.384094982078853,185.99641577060933,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2012-01-31,6.188552867383513,200.59408602150538,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2012-02-29,6.376340996168582,194.99497126436782,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2012-03-31,5.392204301075268,173.67271505376345,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2012-04-30,4.477731481481482,185.30416666666667,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2012-05-31,5.2250000000000005,161.89717741935485,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2012-06-30,4.883263888888889,150.13657407407408,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2012-07-31,6.188686342592592,168.71903935185185,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2012-12-31,7.846216768916156,192.57259713701433,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2013-01-31,5.405577956989247,203.18279569892474,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2013-02-28,6.621081349206349,192.55059523809524,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2013-03-31,5.526299283154122,186.7997311827957,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2013-04-30,4.940439814814815,180.6300925925926,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2013-05-31,4.493033154121864,148.45340501792114,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2013-06-30,4.525671296296297,164.12384259259258,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2013-07-31,4.746393369175627,153.44690860215053,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2013-08-31,6.105465949820788,174.25963261648747,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2013-09-30,7.760925925925926,186.4912037037037,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2013-10-31,6.506541218637993,203.9578853046595,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2013-11-30,6.728839672604718,194.32883967260472,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2013-12-31,5.839336917562724,198.48835125448028,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2014-01-31,7.758982974910394,195.4554211469534,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2014-02-28,7.960515873015873,203.76388888888889,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2014-03-31,6.507795698924731,186.25044802867384,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2014-04-30,6.640717592592593,186.03472222222223,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2014-05-31,5.234968637992832,172.3891129032258,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2014-06-30,5.615925925925926,162.57638888888889,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2014-07-31,5.790210573476703,178.14471326164875,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2014-08-31,5.3116935483870975,171.58333333333334,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2014-09-30,6.8657407407407405,192.64976851851853,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2014-10-31,5.952553763440861,184.3405017921147,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2014-11-30,7.986157407407407,208.54699074074074,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2014-12-31,6.792562724014337,198.09139784946237,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2015-01-31,5.309677419354839,196.8353494623656,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2015-02-28,5.642683531746032,192.9625496031746,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2015-03-31,5.197603046594982,172.87544802867384,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2015-04-30,4.397800925925926,173.63981481481483,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2015-05-31,4.729189068100358,180.3747759856631,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2015-06-30,4.941828703703704,170.00185185185185,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2015-07-31,5.3891053227633074,178.21109852774632,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2015-08-31,5.54426523297491,5.0,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2015-09-30,5.957893518518518,5.0,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2015-10-31,7.390322580645162,93.93929211469533,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2015-11-30,7.242106481481482,204.40231481481482,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2015-12-31,7.109206989247312,204.18010752688173,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2016-01-31,5.771057347670251,203.3904569892473,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
Lengua_Vaca,Lengua de Vaca,IV Región de Coquimbo,-71.63,-30.25,53.0,2016-02-29,5.816786398467434,195.11374521072796,,,,,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Lengua_Vaca.csv
