estacion,nombre,region,longitud,latitud,elevacion_m,fecha,ghi_mean_wm2,dni_mean_wm2,temperatura_mean_c,humedad_mean_pct,viento_mean_ms,fuente_datos
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2020-01-31,345.3689740143369,364.23216845878136,22.460423387096775,45.56803315412186,3.6509543010752687,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2020-02-29,340.7327346743295,379.902346743295,22.85041427203065,41.934626436781606,3.1384123563218393,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2020-03-31,312.3804211469534,388.5252240143369,21.982287186379928,40.47110215053763,2.8750112007168456,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2020-04-30,269.1196990740741,387.1778472222222,20.009134259259262,32.01516203703704,2.6852569444444443,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2020-05-31,227.34457885304658,360.947020609319,17.84429659498208,20.417181899641577,2.6274574372759854,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2020-06-30,203.89280092592594,346.46905092592596,15.833050925925926,26.23090277777778,2.823928240740741,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2020-07-31,219.97972670250897,363.4241487455197,14.75907930107527,16.043727598566306,2.535891577060932,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2020-08-31,247.5399417562724,365.99491487455197,15.440073924731184,20.078651433691757,2.9805913978494627,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2020-09-30,304.80377314814814,411.3834259259259,18.13330324074074,16.23865740740741,2.899085648148148,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2020-10-31,351.62641720815594,441.0411158413623,20.317602509522743,19.900224064530583,3.059395025767421,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2020-11-30,392.1533107781537,484.34432092798454,19.732344127597873,20.95082165297245,3.2758530691155148,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2020-12-31,507.26941431670286,566.4062906724512,24.9595010845987,21.711930585683298,4.0390672451193055,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2021-01-31,377.0135091926459,431.87997601918465,21.448148,29.67418967587035,3.3654836131095127,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2021-02-28,360.51875,423.08157242063487,21.180716765873015,40.32929067460318,3.260171130952381,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2021-03-31,318.27598566308245,387.60952060931896,20.686653225806452,40.82878584229391,2.7841017025089605,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2021-04-30,273.7267361111111,386.69402777777776,18.36259722222222,34.99162037037037,2.997115740740741,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2021-05-31,213.84041218637992,306.105376344086,18.106821236559142,24.326568100358422,2.5797782258064514,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2021-06-30,200.86573280852048,311.4985181755036,15.068495021995833,21.511484139847187,2.888136142625608,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2021-07-31,213.75911738351255,330.8308915770609,16.594525089605735,14.5796549406229,2.6336200716845877,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2021-08-31,260.57739877855687,384.57807735806375,16.61817009726306,17.34858855462565,3.3637570685365303,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2021-09-30,307.3772476851852,387.5402569444444,18.63763888888889,15.722629629629628,3.4293171296296294,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2021-10-31,356.1052643369175,438.8314605734767,19.335412186379926,15.375430107526881,3.759363799283154,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2021-11-30,389.90665046296294,468.16688425925923,19.791905092592593,17.675816161148415,3.4424560185185187,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2021-12-31,360.5963194444444,366.5795273297491,20.95782258064516,31.781575173650015,4.019471326164874,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2022-01-31,373.9780174731183,398.61377464157704,21.329276433691756,36.830313620071685,3.8483445340501787,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2022-02-28,358.6302058531746,404.83160714285714,20.842132936507934,34.58283978174603,3.507413194444444,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
Crucero2,Crucero II,II Región de Antofagasta,-69.57,-22.27,1183.0,2022-03-31,305.7127304964539,300.9628856382979,21.40323425022183,49.284667258207634,3.171449468085106,http://walker.dgf.uchile.cl/Mediciones/datos/csv/Crucero2.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2010-03-31,,610.3694158075601,20.090828729281768,25.671491712707184,2.785093922651934,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2010-04-30,520.7388201712655,496.6549488054608,17.927685185185187,24.27425925925926,2.719958333333333,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2010-05-31,353.6903531438415,387.20547445255477,14.047804659498208,35.73662634408602,2.6557997311827957,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2010-06-30,387.7195185766614,349.61690450054886,13.512662037037037,19.655300925925925,2.375002314814815,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2010-07-31,414.7995294117647,436.08087706685836,10.31798835125448,20.132997311827957,2.650188172043011,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2010-08-31,492.3662628145387,498.1023890784983,14.531787634408602,15.856137992831542,2.893935931899642,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2010-09-30,541.032340425532,585.8014981273408,14.807777777777778,24.096921296296294,2.9211458333333336,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2010-10-31,653.9584372402328,653.0835419274092,16.20280017921147,20.365479390681003,2.9593817204301076,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2010-11-30,678.5395216862586,686.2203652120087,18.06215277777778,22.423680555555556,3.0451550925925925,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2010-12-31,684.5215731195112,728.0936630602782,19.099529569892475,23.13001792114695,3.050564516129032,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2011-01-31,665.0804774740085,705.498263340701,20.097401433691758,34.20060483870968,2.9335842293906813,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2011-02-28,598.781928757602,600.3033667621777,19.488566468253968,44.4421130952381,2.7947271825396824,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2011-03-31,601.8173614095401,628.9861626729665,18.459767025089604,30.904771505376342,2.8081070788530464,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2011-04-30,526.872461029759,564.9863165680473,17.576550925925925,25.480763888888887,2.754435185185185,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2011-05-31,424.27041564792177,375.71990585070614,16.88788082437276,15.561111111111112,2.6320990143369176,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2011-06-30,351.3713339640492,371.3205814843152,13.01050925925926,26.966574074074074,2.5281064814814815,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2011-07-31,341.02216427640155,381.38969465648853,12.245250896057348,32.39495967741936,2.5066509856630828,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2011-08-31,483.7743566176471,512.5467805051583,13.486536738351255,21.884498207885304,2.7980555555555555,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2011-09-30,589.9788408463661,661.596713965646,17.549814814814813,15.915092592592591,2.885060185185185,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2011-10-31,641.2854209445585,689.4926470588235,16.12233422939068,21.760999103942655,2.9719287634408604,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2011-11-30,673.0142276422764,733.898849797023,19.296435185185185,23.244537037037034,2.9317407407407408,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2011-12-31,655.8479174627436,683.0875981161695,19.925201612903226,29.313418458781364,2.924715501792115,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2012-01-31,646.6246638494046,665.0168644597127,20.166196236559138,39.63991935483871,2.9342831541218635,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2012-02-29,618.4526315789474,614.7770453664211,20.27303855486654,44.95872202750067,2.8153437584254517,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2012-07-31,435.9496296296296,450.6270131771596,13.701568100358424,12.537836021505377,2.742421594982079,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2012-08-31,487.68703358208955,479.65804002760524,14.060237455197132,19.403136200716848,2.669473566308244,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2012-09-30,572.2656391659111,594.7616707616708,17.140023148148146,18.952337962962964,2.794449074074074,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2012-10-31,651.8862973760932,665.2841091492777,17.46312724014337,17.16823476702509,3.000622759856631,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2012-11-30,683.9057527539779,730.726412014365,19.465694444444445,19.728958333333335,3.0501828703703704,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2012-12-31,677.1204727411362,730.0129460056836,20.359655017921146,30.588709677419356,2.942768817204301,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2013-01-31,656.7947530864197,682.8331777155306,21.207325268817204,29.68355734767025,2.9929099462365594,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2013-02-28,636.0951953300404,615.8967521367522,20.384598214285713,43.196527777777774,2.808784722222222,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2013-03-31,611.1748917748918,644.5421443020904,20.16606182795699,25.559117383512543,2.90997311827957,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2013-04-30,540.4207754906654,578.8919821826281,17.829351851851854,19.251944444444444,2.798537037037037,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2013-05-31,410.65495668912416,407.82933042212517,15.224260752688174,22.111850358422938,2.647414874551971,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2013-06-30,394.65302951838424,428.327140549273,14.414259259259259,20.620833333333334,2.7301203703703707,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2013-07-31,401.2493911349245,431.35593220338984,14.515972222222222,18.972513440860215,2.7177912186379927,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2013-08-31,493.4085820895522,538.806288398988,15.249596774193547,18.1584229390681,2.862508960573477,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2013-09-30,581.8112688960147,585.288766368022,16.15300925925926,16.86854166666667,3.055738425925926,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2013-10-31,648.5594841930116,660.8567270375162,17.97641129032258,14.856182795698924,3.0823969534050177,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2013-11-30,665.78903122498,741.4384021483719,18.59400462962963,25.30497685185185,3.1183055555555557,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2013-12-31,668.8658304827062,725.8140204865557,20.054525089605733,35.6932123655914,2.8706608422939066,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2014-01-31,651.0331662167374,688.1908914728682,20.082750896057345,48.376635304659494,2.9838866487455196,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2014-02-28,655.2871956717764,668.0382165605096,20.000372023809526,30.78643353174603,2.9374950396825397,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2014-03-31,603.8869227449288,620.6138613861386,18.988888888888887,33.14372759856631,2.931081989247312,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2014-04-30,523.3098524512137,544.3997809419496,18.26826388888889,22.81888888888889,2.7047453703703703,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2014-05-31,386.01555352241536,451.75974542561653,14.541554659498209,28.891756272401434,2.590082885304659,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2014-06-30,409.03783783783786,459.9349415204678,11.009346567411082,26.70062034739454,2.59227047146402,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2014-07-31,409.1852551984877,440.1822955738935,13.641353046594983,14.889448924731182,2.8403203405017923,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2014-08-31,493.8958333333333,487.98695054945057,16.867652329749102,16.353741039426524,2.9605017921146954,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2014-09-30,552.8800894854586,587.4580965909091,15.886828703703705,22.346273148148146,3.0165486111111113,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2014-10-31,617.298347107438,641.4848484848485,20.078875448028676,21.80638440860215,2.9144041218637993,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2014-11-30,673.8761118170266,733.7185877466251,19.57083184576937,22.194751874330596,3.1467761513745094,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2014-12-31,687.634473798181,764.9338933528122,19.952812975164726,25.761049163710087,3.131317790167258,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2015-01-31,665.2839937839938,692.3694968553459,21.31444892473118,31.826120071684585,3.0495609318996415,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2015-02-28,616.126149802891,590.3575268817204,19.95014880952381,47.11195436507936,2.847986111111111,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2015-03-31,531.5514469453376,548.8134158254641,19.64970878136201,49.88633512544803,2.6955824372759856,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2015-04-30,526.3454371715242,548.0332730560579,19.31745884535126,30.128518432645492,2.688332946904707,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2015-05-31,425.6178743961353,450.4195830230826,17.00752688172043,22.95750448028674,2.806910842293907,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2015-06-30,402.63373620599054,445.3376782077393,16.597800925925927,11.97888888888889,2.8946550925925925,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2015-07-31,373.8405587668593,389.6147448015123,13.488530465949822,26.308131720430108,2.688443100358423,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2015-08-31,398.54323630136986,439.01366826745476,14.62896505376344,32.717025089605734,2.7715546594982077,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2015-09-30,572.0354706684857,639.0189732142857,16.664837962962963,21.955671296296295,2.9571319444444444,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2015-10-31,603.6665302782324,624.8761578044597,17.492159498207887,25.391890681003584,3.039695340501792,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2015-11-30,664.7252344068488,703.8447332421341,18.204328703703702,24.73865740740741,3.123581018518519,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2015-12-31,688.8489623366642,759.1904915912031,21.51899641577061,21.545855734767024,3.1845833333333333,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2016-01-31,660.7871517027863,719.7082514734774,21.270766129032257,35.09872311827957,2.970828853046595,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2016-02-29,632.8615451388889,638.6933518969718,21.668151340996168,40.97248563218391,2.811855842911877,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2016-03-31,584.831678895123,610.1567164179105,20.592674731182797,35.61160394265233,2.8960035842293905,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2016-04-30,446.06575342465754,451.9635169646115,18.19662037037037,36.82356481481481,2.6147847222222222,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2016-05-31,338.1540307101727,281.8788554440728,15.965658602150537,27.968077956989248,2.4067562724014335,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2016-06-30,336.960794044665,329.0407920792079,13.917592592592593,26.083125000000003,2.722976851851852,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2016-07-31,381.389146567718,436.0642307692308,13.638866487455198,25.54706541218638,2.7459520609319,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2016-08-31,485.7518656716418,552.1224105461393,16.643772401433694,17.0141353046595,3.0644646057347673,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2016-09-30,591.3943014705883,652.7362075264889,18.234861111111112,17.522407407407407,3.066895833333333,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2016-10-31,630.9671052631579,665.210631895687,18.247289426523295,21.793436379928313,3.067022849462366,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2016-11-30,669.1924635332252,728.2358168147642,19.59976851851852,26.169999999999998,3.066939814814815,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2016-12-31,645.0231949120838,709.5632890903205,19.615793010752686,38.068436379928315,3.021301523297491,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2017-01-31,617.0445115050924,651.7264150943396,20.807302867383513,52.2239023297491,2.912728494623656,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2017-02-28,626.7114003590664,615.0304532577903,20.407589285714284,45.025843253968254,3.0495411706349205,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2017-03-31,587.4423823910229,598.3384055573933,20.029771505376342,40.64699820788531,2.876465053763441,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2017-04-30,510.7545839210155,540.8037884203002,17.703634259259257,32.976712962962964,2.7850347222222225,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2017-05-31,345.85327219674866,438.1688262195122,13.130197132616487,47.943301971326164,2.5545138888888888,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2017-06-30,362.1752831117676,374.2758878504673,13.569907407407408,34.53259259259259,2.598113425925926,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2017-07-31,434.3880893300248,482.09441896024464,15.655801971326165,19.244422043010754,2.8569556451612903,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2017-08-31,463.19766397124886,573.2740830310358,13.953248207885306,26.90318100358423,2.808082437275986,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2017-09-30,561.0677220756377,684.2547721075185,16.290185185185187,27.687291666666667,2.8385625,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
IDEO,Inca de Oro,III Región de Atacama,-69.91,-26.75,1541.0,2017-10-31,641.1985049833887,694.2984658298466,17.89527329749104,21.16747311827957,3.0931474014336917,http://walker.dgf.uchile.cl/Mediciones/datos/csv/IDEO.csv
